subject	activityName	featDomain	featInstrument	featAcceleration	featVariable	featJerk	featMagnitude	featAxis	count	avg
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	47	0.00565516335106383
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	X	47	0.0463666814446808
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Y	47	0.262881788951064
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Z	47	-0.10283790806383
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	NA	Magnitude	NA	47	0.215586334889362
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	X	47	0.147249143238298
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Y	47	0.126828014557447
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Z	47	-0.340122023191489
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	47	0.22961718512766
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	X	47	0.861831345531915
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Y	47	-0.325780100638298
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Z	47	-0.0438890162723404
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	47	0.0899511204978723
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	X	47	-0.940361759574468
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Y	47	-0.940068525531915
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Z	47	-0.931438313191489
1	WALKING_DOWNSTAIRS	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	47	0.215586334889362
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	X	47	-0.11594735287234
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Y	47	-0.00482329231914894
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Z	47	0.097173808906383
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	47	-0.162188586930426
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	X	47	-0.0581038498510638
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Y	47	-0.0421470257531915
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Z	47	-0.0710229816893617
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	47	-0.410872671489362
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	X	47	-0.320789230008511
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Y	47	-0.415739144893617
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Z	47	-0.279418388042553
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	NA	Magnitude	NA	47	-0.274844110531915
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	X	47	-0.243940592553192
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Y	47	-0.469396701106383
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Z	47	-0.218266318606383
1	WALKING_DOWNSTAIRS	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	47	-0.343187875404255
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	X	48	-0.266720933270833
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Y	48	0.00992445881854166
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	NA	Z	48	-0.281001986202083
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	48	-0.14531853915625
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	X	48	-0.258639439729167
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	48	-0.1878421317125
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	48	-0.522728063333333
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	48	-0.189511136902083
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	X	48	-0.320582414375
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Y	48	0.0848802791083333
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	NA	Z	48	-0.09454497643125
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	48	-0.36672824375
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	X	48	-0.365415441458333
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Y	48	-0.243554146666667
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	NA	Z	48	-0.625090981458333
1	WALKING_UPSTAIRS	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	48	-0.2604238389625
1	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	X	48	-0.331643577458333
1	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Y	48	-0.488086123958333
1	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	NA	Z	48	-0.248601122
1	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	48	-0.450612184791667
1	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	48	-0.60079849625
1	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	X	48	-0.476358845625
1	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Y	48	-0.459758488958333
1	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	NA	Z	48	-0.218072471479167
1	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	48	-0.438620401875
1	WALKING_UPSTAIRS	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	48	-0.621820202916667
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	X	48	0.247164790395833
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Y	48	-0.0214121132045833
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	NA	Z	48	-0.152513899520833
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	48	-0.107322679520833
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	X	48	0.0744507839572917
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Y	48	-0.00970985514333333
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	NA	Z	48	0.01948143925
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	48	-0.321268911041667
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	X	48	-0.304376406458333
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Y	48	0.108027279889583
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	NA	Z	48	-0.112121021220833
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	NA	Magnitude	NA	48	-0.205977045295833
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	X	48	-0.276121886479167
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Y	48	-0.185648954220833
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	NA	Z	48	-0.5737463525
1	WALKING_UPSTAIRS	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	48	-0.21738939458125
1	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	X	48	0.790717418541667
1	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Y	48	-0.416214890416667
1	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	NA	Z	48	-0.195888238891667
1	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	48	-0.107322679520833
1	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	X	48	-0.934407739791667
1	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Y	48	-0.92376745375
1	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	NA	Z	48	-0.878004056875
1	WALKING_UPSTAIRS	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	48	-0.205977045295833
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	X	48	-0.0576912634583333
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Y	48	-0.0320883097395833
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	NA	Z	48	0.0688374021666667
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	48	-0.219713472958333
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	X	48	-0.0828858001333333
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Y	48	-0.0424053708458333
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	NA	Z	48	-0.0445157481625
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	48	-0.572816438541667
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	X	48	-0.439253058958333
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Y	48	-0.466298336666667
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	NA	Z	48	-0.163995791679167
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	NA	Magnitude	NA	48	-0.377532167604167
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	X	48	-0.464854363125
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Y	48	-0.645491337708333
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	NA	Z	48	-0.467595961041667
1	WALKING_UPSTAIRS	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	48	-0.597291719166667
2	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	X	72	-0.953758542777778
2	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	Y	72	-0.925524703472222
2	LAYING	Freq	Accelerometer	Body	Mean	NA	NA	Z	72	-0.954219235555555
2	LAYING	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	72	-0.929818990972222
2	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	X	72	-0.969570326944444
2	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	72	-0.954833264305555
2	LAYING	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	72	-0.970918941666667
2	LAYING	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	72	-0.962654791527778
2	LAYING	Freq	Accelerometer	Body	Std	NA	NA	X	72	-0.945656808055556
2	LAYING	Freq	Accelerometer	Body	Std	NA	NA	Y	72	-0.912562856666667
2	LAYING	Freq	Accelerometer	Body	Std	NA	NA	Z	72	-0.941163951388889
2	LAYING	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	72	-0.913267251263889
2	LAYING	Freq	Accelerometer	Body	Std	Jerk	NA	X	72	-0.974126068055555
2	LAYING	Freq	Accelerometer	Body	Std	Jerk	NA	Y	72	-0.9589609575
2	LAYING	Freq	Accelerometer	Body	Std	Jerk	NA	Z	72	-0.976833164027778
2	LAYING	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	72	-0.955635614444444
2	LAYING	Freq	Gyroscope	NA	Mean	NA	NA	X	72	-0.95336692
2	LAYING	Freq	Gyroscope	NA	Mean	NA	NA	Y	72	-0.964698258611111
2	LAYING	Freq	Gyroscope	NA	Mean	NA	NA	Z	72	-0.942570240416667
2	LAYING	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	72	-0.946055840972222
2	LAYING	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	72	-0.976638980972222
2	LAYING	Freq	Gyroscope	NA	Std	NA	NA	X	72	-0.958030986944444
2	LAYING	Freq	Gyroscope	NA	Std	NA	NA	Y	72	-0.960711254583333
2	LAYING	Freq	Gyroscope	NA	Std	NA	NA	Z	72	-0.936965638611111
2	LAYING	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	72	-0.923552358194444
2	LAYING	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	72	-0.972789020833333
2	LAYING	Time	Accelerometer	Body	Mean	NA	NA	X	72	0.279959721194444
2	LAYING	Time	Accelerometer	Body	Mean	NA	NA	Y	72	-0.0142629864502778
2	LAYING	Time	Accelerometer	Body	Mean	NA	NA	Z	72	-0.110800924652778
2	LAYING	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	72	-0.934993799305555
2	LAYING	Time	Accelerometer	Body	Mean	Jerk	NA	X	72	0.0752202242222222
2	LAYING	Time	Accelerometer	Body	Mean	Jerk	NA	Y	72	0.00459834754236111
2	LAYING	Time	Accelerometer	Body	Mean	Jerk	NA	Z	72	-0.00467438744166667
2	LAYING	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	72	-0.971169779305555
2	LAYING	Time	Accelerometer	Body	Std	NA	NA	X	72	-0.947735251944445
2	LAYING	Time	Accelerometer	Body	Std	NA	NA	Y	72	-0.913276301666667
2	LAYING	Time	Accelerometer	Body	Std	NA	NA	Z	72	-0.942945807916667
2	LAYING	Time	Accelerometer	Body	Std	NA	Magnitude	NA	72	-0.909407761152778
2	LAYING	Time	Accelerometer	Body	Std	Jerk	NA	X	72	-0.970355191527778
2	LAYING	Time	Accelerometer	Body	Std	Jerk	NA	Y	72	-0.955151526805556
2	LAYING	Time	Accelerometer	Body	Std	Jerk	NA	Z	72	-0.974527011944444
2	LAYING	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	72	-0.959849821805556
2	LAYING	Time	Accelerometer	Gravity	Mean	NA	NA	X	72	-0.418494577083333
2	LAYING	Time	Accelerometer	Gravity	Mean	NA	NA	Y	72	0.632484075694444
2	LAYING	Time	Accelerometer	Gravity	Mean	NA	NA	Z	72	0.771903907083333
2	LAYING	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	72	-0.934993799305555
2	LAYING	Time	Accelerometer	Gravity	Std	NA	NA	X	72	-0.928781249027778
2	LAYING	Time	Accelerometer	Gravity	Std	NA	NA	Y	72	-0.958826938556945
2	LAYING	Time	Accelerometer	Gravity	Std	NA	NA	Z	72	-0.952435389166667
2	LAYING	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	72	-0.909407761152778
2	LAYING	Time	Gyroscope	NA	Mean	NA	NA	X	72	-0.0208311371125
2	LAYING	Time	Gyroscope	NA	Mean	NA	NA	Y	72	-0.09257231175
2	LAYING	Time	Gyroscope	NA	Mean	NA	NA	Z	72	0.145003879319444
2	LAYING	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	72	-0.926616373333333
2	LAYING	Time	Gyroscope	NA	Mean	Jerk	NA	X	72	-0.100203934722222
2	LAYING	Time	Gyroscope	NA	Mean	Jerk	NA	Y	72	-0.037608730565
2	LAYING	Time	Gyroscope	NA	Mean	Jerk	NA	Z	72	-0.0702723568194445
2	LAYING	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	72	-0.981716936388889
2	LAYING	Time	Gyroscope	NA	Std	NA	NA	X	72	-0.956641905833333
2	LAYING	Time	Gyroscope	NA	Std	NA	NA	Y	72	-0.9618849625
2	LAYING	Time	Gyroscope	NA	Std	NA	NA	Z	72	-0.933251870694444
2	LAYING	Time	Gyroscope	NA	Std	NA	Magnitude	NA	72	-0.923911565972222
2	LAYING	Time	Gyroscope	NA	Std	Jerk	NA	X	72	-0.972092602916667
2	LAYING	Time	Gyroscope	NA	Std	Jerk	NA	Y	72	-0.980484171388889
2	LAYING	Time	Gyroscope	NA	Std	Jerk	NA	Z	72	-0.978636301805556
2	LAYING	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	72	-0.974201690972222
2	SITTING	Freq	Accelerometer	Body	Mean	NA	NA	X	60	-0.978742358
2	SITTING	Freq	Accelerometer	Body	Mean	NA	NA	Y	60	-0.940131602
2	SITTING	Freq	Accelerometer	Body	Mean	NA	NA	Z	60	-0.947007767666667
2	SITTING	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	60	-0.943101237833333
2	SITTING	Freq	Accelerometer	Body	Mean	Jerk	NA	X	60	-0.981451812
2	SITTING	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	60	-0.9641912945
2	SITTING	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	60	-0.9760638885
2	SITTING	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	60	-0.969602564833333
2	SITTING	Freq	Accelerometer	Body	Std	NA	NA	X	60	-0.978487354666667
2	SITTING	Freq	Accelerometer	Body	Std	NA	NA	Y	60	-0.9271250541
2	SITTING	Freq	Accelerometer	Body	Std	NA	NA	Z	60	-0.908769357
2	SITTING	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	60	-0.926353780316667
2	SITTING	Freq	Accelerometer	Body	Std	Jerk	NA	X	60	-0.9845970285
2	SITTING	Freq	Accelerometer	Body	Std	Jerk	NA	Y	60	-0.970520784666667
2	SITTING	Freq	Accelerometer	Body	Std	Jerk	NA	Z	60	-0.981714632666667
2	SITTING	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	60	-0.967997253333333
2	SITTING	Freq	Gyroscope	NA	Mean	NA	NA	X	60	-0.977535776833333
2	SITTING	Freq	Gyroscope	NA	Mean	NA	NA	Y	60	-0.959329168333333
2	SITTING	Freq	Gyroscope	NA	Mean	NA	NA	Z	60	-0.948747775333333
2	SITTING	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	60	-0.952304286833333
2	SITTING	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	60	-0.97845476
2	SITTING	Freq	Gyroscope	NA	Std	NA	NA	X	60	-0.982528546666667
2	SITTING	Freq	Gyroscope	NA	Std	NA	NA	Y	60	-0.945619506333333
2	SITTING	Freq	Gyroscope	NA	Std	NA	NA	Z	60	-0.951535158166667
2	SITTING	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	60	-0.933954977666667
2	SITTING	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	60	-0.976842010166667
2	SITTING	Time	Accelerometer	Body	Mean	NA	NA	X	60	0.2731190238
2	SITTING	Time	Accelerometer	Body	Mean	NA	NA	Y	60	-0.0116982831966667
2	SITTING	Time	Accelerometer	Body	Mean	NA	NA	Z	60	-0.105275470333333
2	SITTING	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	60	-0.942042764333333
2	SITTING	Time	Accelerometer	Body	Mean	Jerk	NA	X	60	0.0807553030833333
2	SITTING	Time	Accelerometer	Body	Mean	Jerk	NA	Y	60	-0.0016367778875
2	SITTING	Time	Accelerometer	Body	Mean	Jerk	NA	Z	60	-0.0143274970523333
2	SITTING	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	60	-0.979879152166667
2	SITTING	Time	Accelerometer	Body	Std	NA	NA	X	60	-0.978456057333333
2	SITTING	Time	Accelerometer	Body	Std	NA	NA	Y	60	-0.928360480422167
2	SITTING	Time	Accelerometer	Body	Std	NA	NA	Z	60	-0.917261942666667
2	SITTING	Time	Accelerometer	Body	Std	NA	Magnitude	NA	60	-0.92399128967
2	SITTING	Time	Accelerometer	Body	Std	Jerk	NA	X	60	-0.9820988365
2	SITTING	Time	Accelerometer	Body	Std	Jerk	NA	Y	60	-0.965741724333333
2	SITTING	Time	Accelerometer	Body	Std	Jerk	NA	Z	60	-0.979523982166667
2	SITTING	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	60	-0.969403419666667
2	SITTING	Time	Accelerometer	Gravity	Mean	NA	NA	X	60	0.844629946833333
2	SITTING	Time	Accelerometer	Gravity	Mean	NA	NA	Y	60	0.202464839966667
2	SITTING	Time	Accelerometer	Gravity	Mean	NA	NA	Z	60	0.310939662233333
2	SITTING	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	60	-0.942042764333333
2	SITTING	Time	Accelerometer	Gravity	Std	NA	NA	X	60	-0.9724794675
2	SITTING	Time	Accelerometer	Gravity	Std	NA	NA	Y	60	-0.954903256116667
2	SITTING	Time	Accelerometer	Gravity	Std	NA	NA	Z	60	-0.92768965835
2	SITTING	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	60	-0.92399128967
2	SITTING	Time	Gyroscope	NA	Mean	NA	NA	X	60	-0.0361804472533333
2	SITTING	Time	Gyroscope	NA	Mean	NA	NA	Y	60	-0.0740485584166667
2	SITTING	Time	Gyroscope	NA	Mean	NA	NA	Z	60	0.0723597636083333
2	SITTING	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	60	-0.94457089
2	SITTING	Time	Gyroscope	NA	Mean	Jerk	NA	X	60	-0.0988310747833333
2	SITTING	Time	Gyroscope	NA	Mean	Jerk	NA	Y	60	-0.04283562715
2	SITTING	Time	Gyroscope	NA	Mean	Jerk	NA	Z	60	-0.0505157686083333
2	SITTING	Time	Gyroscope	NA	Mean	Jerk	Magnitude	NA	60	-0.9857571085
2	SITTING	Time	Gyroscope	NA	Std	NA	NA	X	60	-0.981279067333333
2	SITTING	Time	Gyroscope	NA	Std	NA	NA	Y	60	-0.9499144645
2	SITTING	Time	Gyroscope	NA	Std	NA	NA	Z	60	-0.9469867025
2	SITTING	Time	Gyroscope	NA	Std	NA	Magnitude	NA	60	-0.933672114333333
2	SITTING	Time	Gyroscope	NA	Std	Jerk	NA	X	60	-0.986032739666667
2	SITTING	Time	Gyroscope	NA	Std	Jerk	NA	Y	60	-0.980809156666667
2	SITTING	Time	Gyroscope	NA	Std	Jerk	NA	Z	60	-0.9795162955
2	SITTING	Time	Gyroscope	NA	Std	Jerk	Magnitude	NA	60	-0.977133240166667
2	STANDING	Freq	Accelerometer	Body	Mean	NA	NA	X	46	-0.97551466826087
2	STANDING	Freq	Accelerometer	Body	Mean	NA	NA	Y	46	-0.934483265217391
2	STANDING	Freq	Accelerometer	Body	Mean	NA	NA	Z	46	-0.943484432826087
2	STANDING	Freq	Accelerometer	Body	Mean	NA	Magnitude	NA	46	-0.944163922173913
2	STANDING	Freq	Accelerometer	Body	Mean	Jerk	NA	X	46	-0.968781345
2	STANDING	Freq	Accelerometer	Body	Mean	Jerk	NA	Y	46	-0.953657751304348
2	STANDING	Freq	Accelerometer	Body	Mean	Jerk	NA	Z	46	-0.968896371521739
2	STANDING	Freq	Accelerometer	Body	Mean	Jerk	Magnitude	NA	46	-0.953011540217391
2	STANDING	Freq	Accelerometer	Body	Std	NA	NA	X	46	-0.984135576956522
2	STANDING	Freq	Accelerometer	Body	Std	NA	NA	Y	46	-0.930994429347826
2	STANDING	Freq	Accelerometer	Body	Std	NA	NA	Z	46	-0.922768381086956
2	STANDING	Freq	Accelerometer	Body	Std	NA	Magnitude	NA	46	-0.942210155652174
2	STANDING	Freq	Accelerometer	Body	Std	Jerk	NA	X	46	-0.973663195652174
2	STANDING	Freq	Accelerometer	Body	Std	Jerk	NA	Y	46	-0.95861502173913
2	STANDING	Freq	Accelerometer	Body	Std	Jerk	NA	Z	46	-0.977953769130435
2	STANDING	Freq	Accelerometer	Body	Std	Jerk	Magnitude	NA	46	-0.952915090434783
2	STANDING	Freq	Gyroscope	NA	Mean	NA	NA	X	46	-0.917570550869565
2	STANDING	Freq	Gyroscope	NA	Mean	NA	NA	Y	46	-0.956724820217391
2	STANDING	Freq	Gyroscope	NA	Mean	NA	NA	Z	46	-0.961394529782609
2	STANDING	Freq	Gyroscope	NA	Mean	NA	Magnitude	NA	46	-0.929852289347826
2	STANDING	Freq	Gyroscope	NA	Mean	Jerk	Magnitude	NA	46	-0.963606943478261
2	STANDING	Freq	Gyroscope	NA	Std	NA	NA	X	46	-0.922654160652174
2	STANDING	Freq	Gyroscope	NA	Std	NA	NA	Y	46	-0.948687480652174
2	STANDING	Freq	Gyroscope	NA	Std	NA	NA	Z	46	-0.963750969782609
2	STANDING	Freq	Gyroscope	NA	Std	NA	Magnitude	NA	46	-0.903664324130435
2	STANDING	Freq	Gyroscope	NA	Std	Jerk	Magnitude	NA	46	-0.963978122826087
2	STANDING	Time	Accelerometer	Body	Mean	NA	NA	X	46	0.279040188913043
2	STANDING	Time	Accelerometer	Body	Mean	NA	NA	Y	46	-0.016009504676087
2	STANDING	Time	Accelerometer	Body	Mean	NA	NA	Z	46	-0.104181273926087
2	STANDING	Time	Accelerometer	Body	Mean	NA	Magnitude	NA	46	-0.949785342173913
2	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	X	46	0.0753100621304348
2	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	Y	46	0.0109475951308696
2	STANDING	Time	Accelerometer	Body	Mean	Jerk	NA	Z	46	-0.00695865616173913
2	STANDING	Time	Accelerometer	Body	Mean	Jerk	Magnitude	NA	46	-0.971743663913043
2	STANDING	Time	Accelerometer	Body	Std	NA	NA	X	46	-0.981208566521739
2	STANDING	Time	Accelerometer	Body	Std	NA	NA	Y	46	-0.929663
2	STANDING	Time	Accelerometer	Body	Std	NA	NA	Z	46	-0.926380642173913
2	STANDING	Time	Accelerometer	Body	Std	NA	Magnitude	NA	46	-0.936840523695652
2	STANDING	Time	Accelerometer	Body	Std	Jerk	NA	X	46	-0.969689616956522
2	STANDING	Time	Accelerometer	Body	Std	Jerk	NA	Y	46	-0.954292961521739
2	STANDING	Time	Accelerometer	Body	Std	Jerk	NA	Z	46	-0.973921856521739
2	STANDING	Time	Accelerometer	Body	Std	Jerk	Magnitude	NA	46	-0.95340069
2	STANDING	Time	Accelerometer	Gravity	Mean	NA	NA	X	46	0.958805704565217
2	STANDING	Time	Accelerometer	Gravity	Mean	NA	NA	Y	46	-0.181156581313043
2	STANDING	Time	Accelerometer	Gravity	Mean	NA	NA	Z	46	-0.0116140890817391
2	STANDING	Time	Accelerometer	Gravity	Mean	NA	Magnitude	NA	46	-0.949785342173913
2	STANDING	Time	Accelerometer	Gravity	Std	NA	NA	X	46	-0.991887001521739
2	STANDING	Time	Accelerometer	Gravity	Std	NA	NA	Y	46	-0.971955481521739
2	STANDING	Time	Accelerometer	Gravity	Std	NA	NA	Z	46	-0.953964105652174
2	STANDING	Time	Accelerometer	Gravity	Std	NA	Magnitude	NA	46	-0.936840523695652
2	STANDING	Time	Gyroscope	NA	Mean	NA	NA	X	46	-0.029126635623913
2	STANDING	Time	Gyroscope	NA	Mean	NA	NA	Y	46	-0.0731457909065217
2	STANDING	Time	Gyroscope	NA	Mean	NA	NA	Z	46	0.0761321487826087
2	STANDING	Time	Gyroscope	NA	Mean	NA	Magnitude	NA	46	-0.925597440869565
2	STANDING	Time	Gyroscope	NA	Mean	Jerk	NA	X	46	-0.0964718739782609
